sale_id,date,product_id,region_id,channel_id,units_sold,revenue,discount
5907,2024-10-22,1002,1020,756746,6,6000.0,0.0
5908,2023-09-10,1085,1034,765544,2,2200.0,0.0
5909,2024-04-05,1104,1002,756746,1,405.0,0.1
5910,2022-11-07,1090,1006,757135,1,550.0,0.0
5911,2019-06-09,1176,1002,536398,1,200.0,0.0
5912,2024-05-24,1047,1041,678490,1,700.0,0.0
5913,2022-04-25,1077,1034,794130,1,500.0,0.0
5914,2023-12-19,1051,1007,240932,7,5250.0,0.0
5915,2024-11-03,1008,1038,387010,1,1000.0,0.0
5916,2024-03-25,1134,1024,678490,2,600.0,0.0
5917,2020-07-10,1188,1039,387010,1,142.5,0.05
5918,2024-03-16,1121,1037,678490,2,800.0,0.0
5919,2024-03-17,1067,1023,688043,1,700.0,0.0
5920,2024-01-12,1071,1035,554605,1,750.0,0.0
5921,2024-08-30,1025,1024,536398,1,360.0,0.2
5922,2023-07-18,1044,1032,756746,5,2000.0,0.0
5923,2023-09-12,1041,1037,554605,3,1800.0,0.0
5924,2019-11-21,1184,1023,554605,1,200.0,0.0
5925,2024-01-24,1047,1021,483036,1,700.0,0.0
5926,2024-03-28,1129,1044,240932,2,900.0,0.0
5927,2023-06-18,1128,1028,794130,1,400.0,0.0
5928,2024-09-25,1163,1001,636916,1,350.0,0.0
5929,2021-09-22,1144,1014,554605,1,300.0,0.0
5930,2023-04-06,1064,1034,765544,5,1750.0,0.0
5931,2022-02-21,1162,1016,728312,1,400.0,0.0
5932,2024-12-31,1002,1010,794130,3,3000.0,0.0
5933,2024-11-11,1013,1028,728312,1,765.0,0.1
5934,2024-03-29,1007,1030,606020,1,800.0,0.0
5935,2024-11-11,1167,1028,554605,1,250.0,0.0
5936,2024-12-29,1061,1035,554605,1,300.0,0.0
5937,2023-10-15,1078,1018,240932,1,450.0,0.0
5938,2022-01-06,1137,1039,606020,1,200.0,0.0
5939,2024-11-19,1022,1033,688043,1,950.0,0.0
5940,2021-01-30,1185,1039,636916,1,150.0,0.0
5941,2023-10-26,1152,1029,606020,1,350.0,0.0
5942,2024-05-28,1023,1026,606020,1,1200.0,0.0
5943,2023-02-17,1110,1023,757135,1,500.0,0.0
5944,2022-03-03,1105,1022,765544,1,350.0,0.0
5945,2021-12-06,1108,1026,678490,2,800.0,0.0
5946,2022-11-22,1186,1025,756746,1,190.0,0.05
5947,2024-10-31,1013,1018,765544,1,850.0,0.0
5948,2024-07-13,1012,1038,483036,1,600.0,0.0
5949,2024-08-22,1020,1003,554605,7,7700.0,0.0
5950,2022-02-01,1139,1028,756746,1,300.0,0.0
5951,2022-06-24,1110,1004,688043,1,500.0,0.0
5952,2023-06-23,1092,1014,554605,1,350.0,0.0
5953,2023-11-25,1121,1040,387010,1,400.0,0.0
5954,2024-06-25,1077,1039,554605,1,500.0,0.0
5955,2023-10-29,1090,1027,794130,1,550.0,0.0
5956,2022-10-03,1170,1002,536398,1,200.0,0.0
5957,2023-10-30,1108,1010,483036,1,400.0,0.0
5958,2024-05-16,1052,1013,483036,10,5500.0,0.0
5959,2023-11-30,1090,1041,765544,1,550.0,0.0
5960,2024-07-26,1015,1011,728312,1,950.0,0.0
5961,2022-11-19,1114,1016,517509,1,427.5,0.05
5962,2020-03-29,1185,1018,688043,1,150.0,0.0
5963,2018-10-13,1200,1021,794130,1,100.0,0.0
5964,2024-12-30,1008,1018,757135,1,1000.0,0.0
5965,2020-04-18,1163,1004,678490,1,315.0,0.1
5966,2023-09-13,1198,1028,554605,1,142.5,0.05
5967,2021-08-15,1103,1022,728312,1,600.0,0.0
5968,2024-03-05,1037,1017,757135,1,600.0,0.0
5969,2024-08-22,1147,1023,756746,1,700.0,0.0
5970,2024-04-13,1061,1027,536398,1,300.0,0.0
5971,2023-09-01,1099,1044,636916,1,522.5,0.05
5972,2021-07-19,1125,1005,240932,1,712.5,0.05
5973,2024-05-31,1068,1012,483036,1,600.0,0.0
5974,2023-07-04,1039,1027,636916,1,950.0,0.0
5975,2024-09-20,1093,1040,483036,1,250.0,0.0
5976,2023-10-25,1167,1030,606020,1,250.0,0.0
5977,2021-08-14,1128,1024,536398,1,400.0,0.0
5978,2024-05-04,1136,1005,688043,1,300.0,0.0
5979,2024-08-09,1111,1032,688043,1,332.5,0.05
5980,2024-11-16,1013,1024,240932,1,850.0,0.0
5981,2024-11-09,1005,1039,387010,1,1300.0,0.0
5982,2023-04-24,1153,1011,536398,1,200.0,0.0
5983,2023-12-04,1039,1032,517509,1,950.0,0.0
5984,2023-10-27,1194,1030,756746,1,250.0,0.0
5985,2024-04-23,1045,1014,517509,2,1300.0,0.0
5986,2022-02-04,1128,1034,688043,1,380.0,0.05
5987,2024-12-03,1017,1023,757135,1,900.0,0.0
5988,2020-12-06,1157,1025,240932,1,200.0,0.0
5989,2022-01-08,1099,1017,688043,1,550.0,0.0
5990,2024-03-04,1050,1034,517509,1,760.0,0.05
5991,2024-11-21,1026,1043,728312,1,400.0,0.0
5992,2019-12-28,1167,1015,636916,1,225.0,0.1
5993,2024-07-16,1033,1002,606020,3,1200.0,0.0
5994,2024-03-10,1152,1001,554605,3,1050.0,0.0
5995,2021-07-16,1203,1030,387010,2,400.0,0.0
5996,2024-05-16,1048,1007,678490,1,550.0,0.0
5997,2024-11-12,1009,1027,728312,1,800.0,0.0
5998,2024-09-28,1031,1027,554605,1,522.5,0.05
5999,2023-10-02,1193,1041,678490,1,200.0,0.0
6000,2024-09-14,1066,1017,483036,4,2200.0,0.0
6001,2024-12-11,1060,1013,517509,1,500.0,0.0
6002,2024-09-22,1162,1026,765544,3,1200.0,0.0
6003,2023-11-08,1055,1004,756746,1,500.0,0.0
6004,2024-04-02,1156,1003,728312,1,600.0,0.0
6005,2022-08-24,1199,1009,554605,1,150.0,0.0
6006,2023-03-26,1166,1004,678490,1,300.0,0.0
6007,2024-08-23,1043,1035,606020,1,600.0,0.0
6008,2022-10-04,1106,1022,688043,1,450.0,0.0
6009,2021-03-01,1162,1014,636916,1,400.0,0.0
6010,2024-12-27,1013,1040,728312,1,807.5,0.05
6011,2024-09-21,1155,1004,688043,1,250.0,0.0
6012,2017-09-25,1200,1002,756746,1,100.0,0.0
6013,2022-10-26,1092,1002,756746,1,350.0,0.0
6014,2023-11-24,1037,1004,756746,1,600.0,0.0
6015,2023-02-20,1069,1019,240932,4,2000.0,0.0
6016,2024-03-03,1051,1042,240932,1,750.0,0.0
6017,2024-09-18,1131,1015,606020,1,350.0,0.0
6018,2024-02-15,1117,1031,678490,3,1500.0,0.0
6019,2020-05-07,1155,1003,483036,2,475.0,0.05
6020,2024-12-04,1127,1039,554605,4,1400.0,0.0
6021,2021-10-18,1113,1034,606020,1,332.5,0.05
6022,2024-08-22,1094,1034,728312,1,450.0,0.1
6023,2021-10-04,1127,1043,688043,1,350.0,0.0
6024,2024-01-17,1186,1007,678490,1,200.0,0.0
6025,2024-12-01,1043,1014,728312,1,600.0,0.0
6026,2024-07-26,1090,1006,636916,2,1100.0,0.0
6027,2023-04-03,1122,1019,483036,1,250.0,0.0
6028,2022-07-02,1143,1044,517509,1,250.0,0.0
6029,2023-12-25,1053,1044,554605,1,1400.0,0.0
6030,2024-12-23,1025,1007,483036,1,450.0,0.0
6031,2024-02-26,1069,1003,756746,1,500.0,0.0
6032,2022-08-02,1119,1002,688043,1,350.0,0.0
6033,2024-04-24,1187,1040,757135,2,1000.0,0.0
6034,2021-01-01,1201,1044,728312,3,450.0,0.0
6035,2020-07-28,1194,1039,606020,6,1500.0,0.0
6036,2024-09-16,1031,1025,387010,1,550.0,0.0
6037,2023-09-11,1091,1009,483036,4,1200.0,0.0
6038,2024-09-15,1084,1041,756746,6,2565.0,0.05
6039,2023-09-21,1100,1001,387010,1,450.0,0.0
6040,2023-01-29,1091,1038,483036,1,300.0,0.0
6041,2024-06-25,1071,1018,688043,1,750.0,0.0
6042,2022-08-20,1194,1005,483036,1,250.0,0.0
6043,2024-09-28,1135,1025,765544,1,250.0,0.0
6044,2023-03-23,1084,1017,765544,1,450.0,0.0
6045,2023-02-02,1067,1029,536398,1,700.0,0.0
6046,2024-09-02,1053,1029,678490,2,2800.0,0.0
6047,2023-10-06,1115,1020,636916,1,400.0,0.0
6048,2024-12-23,1024,1025,517509,1,1000.0,0.0
6049,2019-12-31,1191,1044,387010,1,150.0,0.0
6050,2023-10-12,1057,1024,606020,2,1800.0,0.0
6051,2024-02-29,1071,1044,536398,1,750.0,0.0
6052,2024-11-28,1025,1026,387010,1,450.0,0.0
6053,2024-08-31,1030,1032,536398,1,400.0,0.0
6054,2023-06-05,1134,1039,636916,1,300.0,0.0
6055,2024-04-25,1158,1004,688043,8,2400.0,0.0
6056,2023-08-25,1133,1033,606020,1,400.0,0.0
6057,2023-05-22,1161,1009,765544,2,500.0,0.0
6058,2024-10-09,1101,1012,606020,1,400.0,0.0
6059,2022-11-03,1136,1030,728312,1,300.0,0.0
6060,2024-12-14,1087,1031,678490,1,400.0,0.0
6061,2022-10-03,1125,1023,517509,1,750.0,0.0
6062,2024-11-24,1049,1016,757135,1,1400.0,0.0
6063,2024-07-29,1071,1014,757135,1,750.0,0.0
6064,2024-04-14,1068,1019,678490,1,600.0,0.0
6065,2023-10-05,1082,1006,757135,1,950.0,0.05
6066,2021-07-30,1189,1030,387010,1,250.0,0.0
6067,2022-06-27,1140,1039,728312,1,300.0,0.0
6068,2021-06-02,1179,1002,554605,1,350.0,0.0
6069,2023-02-11,1152,1036,765544,1,350.0,0.0
6070,2020-07-23,1142,1001,636916,1,350.0,0.0
6071,2024-10-14,1027,1027,517509,1,350.0,0.0
6072,2022-06-12,1154,1035,536398,1,150.0,0.0
6073,2023-05-23,1063,1041,757135,1,1100.0,0.0
6074,2022-06-30,1143,1009,756746,1,250.0,0.0
6075,2022-09-26,1146,1030,606020,5,1750.0,0.0
6076,2023-07-01,1074,1043,794130,1,550.0,0.0
6077,2022-03-01,1081,1006,517509,1,600.0,0.0
6078,2024-05-13,1066,1002,688043,2,1100.0,0.0
6079,2023-02-23,1105,1011,554605,1,350.0,0.0
6080,2022-01-02,1114,1037,794130,1,450.0,0.0
6081,2023-02-12,1139,1028,678490,4,1200.0,0.0
6082,2024-10-20,1033,1001,536398,1,400.0,0.0
6083,2024-11-26,1013,1012,728312,3,2550.0,0.0
6084,2023-07-16,1113,1017,765544,1,350.0,0.0
6085,2024-09-22,1004,1019,757135,2,1800.0,0.0
6086,2024-12-07,1016,1028,483036,1,750.0,0.0
6087,2024-07-04,1047,1037,606020,1,700.0,0.0
6088,2024-10-24,1133,1023,554605,1,380.0,0.05
6089,2024-04-30,1123,1038,688043,7,1400.0,0.0
6090,2024-04-25,1072,1014,756746,1,550.0,0.0
6091,2023-11-07,1036,1023,536398,1,750.0,0.0
6092,2024-09-04,1007,1029,678490,1,800.0,0.0
6093,2021-10-16,1139,1032,756746,1,300.0,0.0
6094,2024-01-20,1063,1014,757135,1,1100.0,0.0
6095,2024-10-10,1059,1025,678490,1,350.0,0.0
6096,2024-06-05,1044,1026,765544,1,400.0,0.0
6097,2024-02-03,1043,1022,678490,1,600.0,0.0
6098,2024-01-27,1098,1011,728312,1,450.0,0.0
6099,2024-02-20,1006,1037,554605,1,1000.0,0.0
6100,2020-12-26,1149,1003,554605,1,250.0,0.0
6101,2024-11-27,1027,1002,794130,4,1400.0,0.0
6102,2022-12-18,1072,1032,606020,5,2750.0,0.0
6103,2021-02-27,1131,1024,606020,1,350.0,0.0
6104,2024-11-03,1023,1015,757135,1,1200.0,0.0
6105,2023-03-30,1080,1006,688043,1,500.0,0.0
6106,2024-12-17,1018,1014,794130,1,700.0,0.0
6107,2024-07-17,1047,1027,794130,1,700.0,0.0
6108,2023-12-14,1059,1003,636916,1,350.0,0.0
6109,2023-01-28,1116,1013,688043,1,900.0,0.0
6110,2024-05-16,1087,1013,387010,1,360.0,0.1
6111,2024-04-21,1102,1008,765544,1,350.0,0.0
6112,2024-11-03,1031,1013,240932,1,550.0,0.0
6113,2024-12-21,1051,1020,765544,1,712.5,0.05
6114,2023-07-29,1075,1033,688043,1,450.0,0.0
6115,2024-02-27,1065,1010,517509,1,700.0,0.0
6116,2023-09-01,1111,1002,240932,1,350.0,0.0
6117,2024-11-27,1096,1038,678490,1,285.0,0.05
6118,2021-05-19,1185,1022,483036,1,142.5,0.05
6119,2024-08-28,1062,1013,688043,1,600.0,0.0
6120,2024-08-19,1044,1004,606020,4,1600.0,0.0
6121,2024-10-13,1004,1038,794130,4,3240.0,0.1
6122,2024-08-22,1136,1028,554605,1,300.0,0.0
6123,2024-10-28,1001,1027,536398,1,960.0,0.2
6124,2024-12-16,1112,1028,483036,1,450.0,0.0
6125,2020-03-12,1201,1031,554605,1,150.0,0.0
6126,2024-11-12,1008,1021,536398,1,1000.0,0.0
6127,2024-11-19,1033,1024,240932,8,3200.0,0.0
6128,2022-09-01,1152,1013,728312,1,350.0,0.0
6129,2023-08-07,1106,1010,517509,3,1350.0,0.0
6130,2022-12-17,1078,1028,387010,2,900.0,0.0
6131,2023-03-10,1094,1002,728312,1,500.0,0.0
6132,2024-06-12,1106,1009,757135,1,450.0,0.0
6133,2023-11-09,1068,1032,794130,1,600.0,0.0
6134,2023-07-26,1045,1044,636916,1,650.0,0.0
6135,2024-08-11,1020,1024,765544,8,8800.0,0.0
6136,2022-10-28,1096,1014,678490,5,1500.0,0.0
6137,2020-09-10,1150,1030,536398,5,1500.0,0.0
6138,2024-07-18,1046,1027,240932,1,500.0,0.0
6139,2024-03-02,1023,1028,517509,6,7200.0,0.0
6140,2023-11-21,1046,1006,678490,3,1500.0,0.0
6141,2023-08-11,1143,1005,536398,1,250.0,0.0
6142,2024-07-23,1012,1006,794130,1,600.0,0.0
6143,2024-12-31,1019,1044,794130,1,1800.0,0.0
6144,2024-09-18,1024,1021,240932,1,1000.0,0.0
6145,2023-12-04,1039,1027,728312,1,902.5,0.05
6146,2019-03-07,1192,1019,536398,1,150.0,0.0
6147,2024-12-01,1008,1016,756746,1,1000.0,0.0
6148,2022-10-18,1088,1002,757135,1,600.0,0.0
6149,2023-08-05,1086,1041,678490,2,1300.0,0.0
6150,2024-10-18,1001,1040,536398,1,1200.0,0.0
6151,2023-05-30,1067,1006,756746,1,700.0,0.0
6152,2020-06-15,1167,1014,554605,1,250.0,0.0
6153,2024-09-25,1016,1005,483036,8,6000.0,0.0
6154,2019-03-16,1198,1038,387010,1,150.0,0.0
6155,2024-04-15,1083,1031,728312,1,600.0,0.0
6156,2024-08-09,1079,1036,554605,1,650.0,0.0
6157,2024-01-27,1011,1032,606020,1,900.0,0.0
6158,2023-11-07,1155,1006,756746,1,250.0,0.0
6159,2024-11-01,1008,1025,517509,1,1000.0,0.0
6160,2023-10-13,1171,1011,756746,1,300.0,0.0
6161,2023-08-12,1189,1011,757135,1,250.0,0.0
6162,2020-07-12,1148,1015,536398,1,380.0,0.05
6163,2024-07-30,1115,1043,636916,1,360.0,0.1
6164,2024-09-21,1056,1002,554605,1,800.0,0.0
6165,2021-01-11,1184,1024,765544,1,200.0,0.0
6166,2024-09-20,1010,1013,554605,1,500.0,0.0
6167,2023-01-31,1161,1019,636916,1,237.5,0.05
6168,2024-02-13,1093,1028,678490,1,250.0,0.0
6169,2024-09-18,1021,1034,728312,1,650.0,0.0
6170,2024-11-13,1021,1007,765544,1,650.0,0.0
6171,2024-11-23,1030,1022,757135,1,400.0,0.0
6172,2023-12-16,1048,1024,728312,1,550.0,0.0
6173,2023-10-11,1109,1007,240932,1,350.0,0.0
6174,2023-07-28,1100,1040,757135,1,450.0,0.0
6175,2020-12-06,1181,1010,606020,1,250.0,0.0
6176,2024-09-23,1142,1019,728312,5,1662.5,0.05
6177,2024-10-08,1037,1012,728312,4,2280.0,0.05
6178,2024-11-10,1083,1011,483036,2,1200.0,0.0
6179,2024-01-21,1162,1021,536398,1,400.0,0.0
6180,2024-11-22,1017,1032,678490,1,900.0,0.0
6181,2023-05-29,1134,1017,536398,3,900.0,0.0
6182,2023-04-09,1094,1028,688043,1,500.0,0.0
6183,2022-06-25,1168,1015,728312,1,250.0,0.0
6184,2024-01-07,1106,1033,606020,2,900.0,0.0
6185,2024-12-12,1008,1015,636916,1,1000.0,0.0
6186,2023-04-02,1131,1026,728312,1,332.5,0.05
6187,2021-06-22,1146,1033,240932,1,350.0,0.0
6188,2024-12-08,1003,1033,757135,1,800.0,0.0
6189,2024-08-31,1016,1014,765544,1,750.0,0.0
6190,2022-06-15,1127,1019,757135,4,1400.0,0.0
6191,2022-10-17,1111,1009,728312,1,350.0,0.0
6192,2024-07-02,1083,1003,678490,1,600.0,0.0
6193,2024-07-18,1097,1038,606020,1,400.0,0.0
6194,2020-07-26,1167,1021,483036,1,250.0,0.0
6195,2024-11-28,1032,1020,688043,1,300.0,0.0
6196,2023-08-16,1077,1011,765544,1,500.0,0.0
6197,2023-11-01,1190,1005,387010,1,200.0,0.0
6198,2023-07-08,1121,1039,387010,1,400.0,0.0
6199,2024-07-19,1005,1040,240932,1,1235.0,0.05
6200,2021-11-07,1118,1027,483036,2,540.0,0.1
6201,2024-09-27,1093,1043,688043,1,250.0,0.0
6202,2024-01-01,1115,1035,606020,2,800.0,0.0
6203,2024-08-08,1112,1014,757135,1,450.0,0.0
6204,2022-06-13,1139,1011,756746,2,600.0,0.0
6205,2023-11-03,1194,1007,387010,1,250.0,0.0
6206,2020-08-24,1192,1038,757135,1,150.0,0.0
6207,2024-03-23,1159,1019,483036,1,200.0,0.0
6208,2024-03-11,1074,1043,688043,1,550.0,0.0
6209,2024-06-16,1125,1026,387010,1,750.0,0.0
6210,2020-09-25,1162,1015,794130,1,400.0,0.0
6211,2024-09-05,1006,1008,794130,1,1000.0,0.0
6212,2023-01-08,1082,1040,756746,1,1000.0,0.0
6213,2024-11-04,1034,1005,765544,3,450.0,0.0
6214,2021-10-21,1198,1039,606020,4,600.0,0.0
6215,2024-03-09,1061,1006,757135,1,300.0,0.0
6216,2021-10-28,1162,1012,765544,6,2400.0,0.0
6217,2021-02-26,1190,1036,483036,1,200.0,0.0
6218,2024-07-30,1092,1015,517509,2,665.0,0.05
6219,2024-04-15,1007,1026,678490,1,800.0,0.0
6220,2024-06-03,1077,1044,517509,1,500.0,0.0
6221,2019-04-23,1192,1032,554605,1,150.0,0.0
6222,2021-10-08,1141,1017,688043,1,250.0,0.0
6223,2019-03-21,1199,1014,678490,2,300.0,0.0
6224,2019-06-02,1202,1009,678490,1,200.0,0.0
6225,2021-12-06,1183,1025,536398,1,250.0,0.0
6226,2024-12-14,1048,1027,517509,1,550.0,0.0
6227,2024-11-13,1018,1003,756746,1,700.0,0.0
6228,2022-11-17,1187,1026,240932,1,500.0,0.0
6229,2023-07-04,1171,1025,794130,1,300.0,0.0
6230,2023-01-30,1186,1028,794130,1,200.0,0.0
6231,2023-04-09,1095,1041,765544,4,3600.0,0.0
6232,2024-10-01,1052,1030,554605,9,4950.0,0.0
6233,2020-09-13,1173,1005,728312,1,200.0,0.0
6234,2020-12-11,1198,1010,688043,1,150.0,0.0
6235,2023-04-09,1191,1028,794130,1,150.0,0.0
6236,2021-01-20,1186,1018,240932,1,200.0,0.0
6237,2023-07-28,1066,1030,757135,1,550.0,0.0
6238,2024-11-18,1128,1018,536398,1,400.0,0.0
6239,2024-12-14,1145,1032,387010,1,450.0,0.0
6240,2023-04-06,1057,1023,554605,1,810.0,0.1
6241,2021-07-22,1136,1027,678490,2,600.0,0.0
6242,2023-06-27,1070,1041,554605,1,550.0,0.0
6243,2024-09-17,1005,1016,483036,1,1300.0,0.0
6244,2024-04-08,1177,1044,240932,5,1750.0,0.0
6245,2021-02-19,1187,1007,554605,3,1500.0,0.0
6246,2024-12-07,1057,1025,688043,1,900.0,0.0
6247,2023-08-16,1050,1012,483036,1,800.0,0.0
6248,2020-12-11,1153,1020,756746,1,200.0,0.0
6249,2024-06-05,1025,1039,636916,3,1350.0,0.0
6250,2023-02-09,1177,1021,387010,1,350.0,0.0
6251,2024-03-17,1050,1039,240932,1,800.0,0.0
6252,2023-01-29,1068,1013,517509,1,570.0,0.05
6253,2024-11-13,1062,1036,483036,1,600.0,0.0
6254,2024-10-07,1060,1034,636916,1,475.0,0.05
6255,2019-04-06,1195,1037,387010,8,1600.0,0.0
6256,2022-10-08,1172,1013,517509,1,250.0,0.0
6257,2024-08-16,1189,1027,483036,1,250.0,0.0
6258,2024-11-14,1086,1037,678490,1,650.0,0.0
6259,2023-03-01,1163,1003,757135,1,350.0,0.0
6260,2024-10-22,1036,1037,387010,1,750.0,0.0
6261,2024-06-02,1034,1035,765544,2,300.0,0.0
6262,2024-07-18,1091,1001,636916,1,300.0,0.0
6263,2024-11-20,1024,1036,483036,1,1000.0,0.0
6264,2022-09-12,1095,1012,757135,2,1800.0,0.0
6265,2023-09-25,1091,1037,728312,1,300.0,0.0
6266,2024-03-31,1165,1016,756746,1,350.0,0.0
6267,2021-07-18,1180,1010,765544,1,300.0,0.0
6268,2022-10-26,1150,1020,483036,8,2400.0,0.0
6269,2024-04-30,1097,1011,536398,1,400.0,0.0
6270,2023-11-27,1038,1029,387010,1,700.0,0.0
6271,2024-12-16,1008,1021,536398,8,8000.0,0.0
6272,2022-12-26,1116,1025,554605,1,900.0,0.0
6273,2023-02-28,1183,1030,517509,1,250.0,0.0
6274,2024-08-21,1079,1029,678490,1,650.0,0.0
6275,2023-12-19,1056,1027,765544,1,800.0,0.0
6276,2024-11-26,1036,1024,636916,1,750.0,0.0
6277,2023-03-01,1041,1007,757135,6,3600.0,0.0
6278,2024-07-01,1095,1009,688043,1,900.0,0.0
6279,2024-07-03,1061,1039,387010,1,300.0,0.0
6280,2024-08-23,1163,1040,483036,1,350.0,0.0
6281,2020-02-28,1177,1022,765544,1,350.0,0.0
6282,2024-10-22,1170,1029,536398,1,200.0,0.0
6283,2024-10-15,1016,1011,728312,8,6000.0,0.0
6284,2021-12-08,1201,1044,794130,1,150.0,0.0
6285,2021-02-07,1163,1031,554605,1,350.0,0.0
6286,2022-09-09,1126,1032,756746,1,250.0,0.0
6287,2023-05-24,1041,1009,517509,4,2400.0,0.0
6288,2024-10-22,1014,1042,387010,1,630.0,0.1
6289,2021-10-14,1198,1033,387010,1,150.0,0.0
6290,2023-04-19,1074,1037,678490,1,550.0,0.0
6291,2023-12-29,1146,1016,794130,1,350.0,0.0
6292,2024-11-29,1065,1005,688043,1,700.0,0.0
6293,2022-03-31,1100,1030,240932,1,450.0,0.0
6294,2024-10-28,1035,1036,517509,1,900.0,0.0
6295,2023-10-30,1085,1034,554605,4,4400.0,0.0
6296,2024-05-25,1010,1044,794130,1,500.0,0.0
6297,2024-04-28,1050,1021,678490,4,3200.0,0.0
6298,2024-05-20,1072,1025,387010,2,1100.0,0.0
6299,2023-02-07,1180,1008,554605,1,300.0,0.0
6300,2024-12-11,1013,1030,483036,2,1700.0,0.0
6301,2024-05-25,1010,1034,688043,1,450.0,0.1
6302,2024-08-21,1064,1009,794130,1,350.0,0.0
6303,2024-09-03,1084,1003,554605,6,2160.0,0.2
6304,2024-06-14,1035,1010,678490,1,900.0,0.0
6305,2024-05-30,1121,1040,678490,1,400.0,0.0
6306,2021-09-21,1179,1026,757135,1,350.0,0.0
6307,2022-01-05,1118,1010,536398,1,300.0,0.0
6308,2024-09-23,1130,1029,517509,2,800.0,0.0
6309,2023-01-24,1068,1005,240932,1,600.0,0.0
6310,2020-10-01,1197,1016,757135,1,180.0,0.1
6311,2023-11-26,1054,1027,757135,1,850.0,0.0
6312,2024-02-01,1146,1008,387010,1,350.0,0.0
6313,2024-09-26,1117,1040,678490,1,450.0,0.1
6314,2021-11-10,1187,1033,728312,1,500.0,0.0
6315,2023-12-22,1172,1032,483036,1,250.0,0.0
6316,2023-04-08,1180,1037,536398,1,300.0,0.0
6317,2022-05-18,1100,1041,483036,1,450.0,0.0
6318,2019-01-21,1197,1031,678490,2,400.0,0.0
6319,2021-10-22,1102,1044,794130,5,1750.0,0.0
6320,2024-11-26,1163,1015,606020,1,280.0,0.2
6321,2024-11-19,1038,1003,387010,1,700.0,0.0
6322,2023-11-16,1103,1020,765544,1,600.0,0.0
6323,2022-04-01,1143,1005,636916,2,500.0,0.0
6324,2023-01-13,1057,1014,636916,1,900.0,0.0
6325,2023-08-22,1195,1014,756746,1,200.0,0.0
6326,2022-12-12,1079,1004,688043,1,650.0,0.0
6327,2023-07-10,1058,1013,517509,1,800.0,0.0
6328,2024-10-31,1082,1009,483036,2,1900.0,0.05
6329,2024-08-07,1088,1010,756746,1,600.0,0.0
6330,2024-10-06,1092,1024,728312,3,997.5,0.05
6331,2022-11-21,1128,1036,517509,2,800.0,0.0
6332,2024-05-22,1054,1044,483036,1,850.0,0.0
6333,2024-11-03,1009,1037,678490,3,2400.0,0.0
6334,2023-10-02,1200,1025,387010,1,100.0,0.0
6335,2024-02-12,1186,1032,606020,1,200.0,0.0
6336,2024-08-23,1165,1012,688043,8,2800.0,0.0
6337,2024-05-11,1049,1011,240932,1,1400.0,0.0
6338,2023-10-27,1192,1032,636916,2,300.0,0.0
6339,2022-10-09,1188,1018,794130,1,150.0,0.0
6340,2023-02-19,1135,1020,757135,1,250.0,0.0
6341,2021-10-11,1129,1039,756746,4,1800.0,0.0
6342,2024-10-16,1036,1032,636916,1,750.0,0.0
6343,2022-04-01,1124,1014,765544,2,700.0,0.0
6344,2023-08-10,1145,1022,794130,1,450.0,0.0
6345,2024-05-02,1169,1009,756746,1,200.0,0.0
6346,2024-10-20,1122,1006,387010,1,250.0,0.0
6347,2024-09-02,1067,1009,387010,1,700.0,0.0
6348,2022-07-06,1142,1043,517509,1,350.0,0.0
6349,2024-03-08,1056,1007,554605,1,800.0,0.0
6350,2022-03-02,1114,1005,765544,1,450.0,0.0
6351,2023-11-17,1086,1029,554605,2,1300.0,0.0
6352,2022-09-11,1126,1034,387010,1,225.0,0.1
6353,2020-03-18,1178,1023,678490,1,300.0,0.0
6354,2024-10-22,1002,1019,536398,8,8000.0,0.0
6355,2024-07-28,1188,1031,240932,4,600.0,0.0
6356,2019-01-08,1196,1042,728312,1,250.0,0.0
6357,2024-11-10,1139,1023,240932,1,300.0,0.0
6358,2024-06-25,1055,1017,688043,2,1000.0,0.0
6359,2024-10-06,1024,1025,240932,1,1000.0,0.0
6360,2022-09-25,1083,1020,483036,5,3000.0,0.0
6361,2023-01-12,1068,1020,517509,1,600.0,0.0
6362,2021-06-25,1180,1025,536398,1,270.0,0.1
6363,2024-03-10,1011,1013,765544,8,7200.0,0.0
6364,2024-03-19,1051,1022,728312,1,750.0,0.0
6365,2022-07-25,1164,1002,606020,1,300.0,0.0
6366,2023-09-24,1090,1022,387010,1,550.0,0.0
6367,2023-07-31,1092,1028,240932,1,350.0,0.0
6368,2024-05-01,1062,1025,765544,1,600.0,0.0
6369,2020-08-12,1165,1016,636916,1,350.0,0.0
6370,2024-09-28,1145,1019,756746,1,450.0,0.0
6371,2024-09-09,1110,1022,794130,1,475.0,0.05
6372,2023-07-17,1181,1038,606020,1,250.0,0.0
6373,2023-11-19,1075,1009,554605,1,450.0,0.0
6374,2023-11-09,1094,1019,606020,1,500.0,0.0
6375,2024-04-29,1169,1003,728312,1,200.0,0.0
6376,2017-11-06,1196,1012,240932,1,250.0,0.0
6377,2023-12-06,1141,1018,678490,2,500.0,0.0
6378,2024-12-12,1001,1017,794130,1,1200.0,0.0
6379,2019-09-10,1178,1043,636916,6,1800.0,0.0
6380,2024-10-29,1008,1031,678490,6,6000.0,0.0
6381,2022-10-11,1077,1002,387010,1,500.0,0.0
6382,2024-11-07,1094,1023,756746,5,2500.0,0.0
6383,2024-12-25,1004,1041,517509,1,900.0,0.0
6384,2024-10-12,1042,1042,756746,1,750.0,0.0
